label,H,S,V,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,correlation 0,correlation 45,correlation 90,correlation 135,contrast 0,contrast 45,contrast 90,contrast 135
1,69.60264746227709,163.81570987654322,139.74391718106995,8.392697674421667,8.748776965494374,8.741417743327887,8.939173035200442,0.9543719767413875,0.9529763791141147,0.9543303316899275,0.9496866614621553,257.24687683041594,264.5865763326033,257.47160206727807,283.0972122414564
1,68.33440586419754,156.53006601508918,135.28057184499315,7.592291989666555,8.000371401723632,7.836326442724475,8.110656120011072,0.957196437076579,0.9542819851578968,0.9575906107454067,0.9519966750248111,213.9638062016226,228.15111558716933,212.10253316114455,239.5556506613089
1,74.8741006515775,135.93358196159122,141.6969804526749,6.9598837209325755,7.32321450781659,7.343257536608897,7.486812647698433,0.9646512371786228,0.9612717708905958,0.9638395191433201,0.9623561989018437,207.16292592599928,226.79943097805693,212.04204478905172,220.4495740108961
1,69.91270318930042,124.10569015775035,160.48909036351165,7.36544530577364,7.708082565196058,7.425180878555875,7.612865528394276,0.964940755805058,0.9631996513818334,0.9661788183543137,0.9629430219978832,238.39090439286534,249.79102434328166,229.85756503023512,251.53138862790934
1,70.84448131001372,152.54051611796982,151.1631241426612,7.382382428942573,8.068076208179917,7.890320413438781,7.699375354128637,0.9565940916137947,0.9513416862673522,0.9543891280193264,0.9550095060592667,201.18831007757657,225.26765885632125,211.46151248929164,208.2869916115315
1,72.4305066872428,142.51314729080931,138.86858710562413,8.390988802758933,8.725191228702272,8.057503014645205,8.343691698568705,0.9545874519200079,0.9502995817510506,0.9557692696360496,0.9542496411629028,287.5976020672754,314.4995448170057,280.06000775203495,289.5052134437612
1,68.08651491769547,157.3770653292181,134.920701303155,7.627677002586517,8.03729564268218,7.869684754524733,8.148567598570079,0.9567789063729077,0.9538958409338519,0.9572737539431142,0.951593351206538,215.24729629636948,229.20316365173318,212.8921326443491,240.6498009978165
1,71.39175925925926,152.3581498628258,143.1167686899863,5.377183462533789,5.817235803817706,5.546313522826716,5.8023875084652845,0.9690833060460895,0.9635968522096308,0.966321457910051,0.9634465977456139,177.67874590874942,209.04971082491912,193.54336089583518,209.91207193794855
1,72.16720507544582,154.10398148148147,142.06816443758572,8.199375538332218,8.522268556268344,7.850421188633488,8.086277483729235,0.9556435745454432,0.9525794664842567,0.9583172499371982,0.9553952381964504,272.80775624472784,291.2491967358655,256.28339621027203,273.956032945977
1,71.50504286694101,120.11697102194788,163.1297170781893,7.1717433247227085,7.515757797710633,7.2392523686503685,7.418860815910803,0.9666288625077714,0.9649056801621528,0.9677202547095068,0.96472815146638,231.2863100776123,242.89950560390267,223.64028079250403,244.12678359204344
1,71.21826989026063,151.4987242798354,151.695558127572,7.33958225667733,8.010239459102328,7.830445305773083,7.646061068809125,0.9570367970343541,0.951904905329229,0.9549616999797617,0.9555224748623209,199.86010077524884,223.4900559348578,209.57099827740493,206.6794302179621
1,72.86977880658436,141.1640037722908,139.64194787379972,8.296297157625407,8.63485078288207,7.970111972440298,8.25687179558235,0.9552735785221508,0.9509804639924718,0.9563193662705168,0.9548866844497642,284.05793023264624,311.10106531838426,277.3429870801948,286.3116354113945
1,68.81248028120713,141.10062757201646,127.73069444444444,8.550370370373253,8.796686923897418,8.602488372095946,8.71882298475886,0.9559198463476022,0.9543355852793792,0.9565952234392406,0.9540648244070032,248.2273798450466,256.7866504402033,244.3448811370387,258.3106939512058
1,72.48792095336077,149.09532235939642,144.83498028120712,5.271144702843843,5.712712994569603,5.445231696814569,5.6986748732059205,0.969838291522394,0.9644357179034789,0.967095959710829,0.9642963035965068,174.55386649444932,205.71116692695912,190.423422911333,206.516850409775
1,73.67233281893004,133.86950274348422,148.40826131687243,7.220676141259433,7.557604407071569,7.254975882861661,7.280111178674951,0.96047466099371,0.9590866473696874,0.9643415493011127,0.9620092346329061,205.59394229118695,212.91523835356503,185.7321593454442,197.70658054755697
1,72.21749828532236,145.96086934156378,138.88024691358024,7.308911283378954,7.551729350065922,7.624313522827702,8.001759407693612,0.9630932124607215,0.961565583272258,0.9630984089530675,0.957922514555127,221.877310938922,230.74768435349057,221.7229888028314,252.61915862830847
1,72.04694101508916,154.49073645404664,141.80691015089164,8.225503014645827,8.551311307197764,7.882563307496941,8.119438475147353,0.9552865961293626,0.9521157220497393,0.9578604080358756,0.9549410531433852,273.92505684765825,292.9211755987924,258.06952454791474,275.6384490610187
1,69.09315929355282,140.1565492112483,128.20318672839505,8.488267011200131,8.746459591494567,8.5444944013811,8.665776454169078,0.9564228432963181,0.9547395986506627,0.9570549260731551,0.9544863102407095,246.20251335064376,255.37347898043973,242.54687683040345,256.8038256105252
1,70.52176440329218,140.4358196159122,149.96938185871056,6.613478897503968,7.2639664321950645,7.272596037900329,7.40752356241721,0.9607594758398639,0.9511422412232079,0.9507511682182674,0.9493331493815009,193.30822997421473,240.54999067180097,242.66489405691297,249.456324021257
1,63.500663580246915,156.74453789437587,148.33082990397804,5.939982773472422,6.460923356505076,6.25925495262849,6.265522000802291,0.9576778972578169,0.9528701403939627,0.9560216356220061,0.9545217824526014,128.34884409994226,142.66416301600628,133.45210766583676,137.66562875721996
1,73.67451646090535,133.87410322359398,148.40399348422497,7.222612403102769,7.560648173741479,7.255392764859956,7.279627492711599,0.9604560262781932,0.959061191239119,0.9643208501058952,0.9619989336571545,205.67688630496693,213.03332855408456,185.82845564174343,197.74689922751165
1,66.74346965020577,153.31962191358025,144.02658521947873,7.2806227390198055,7.581224692860482,7.4766571920778135,7.585030264923131,0.9518930570732509,0.9496054272543086,0.9542191769878107,0.9502891784560334,188.72244875112514,197.56842428934888,179.92440051684673,194.8869902295692
1,70.53553755144033,145.98401920438957,118.589518175583,6.016063738158041,6.583429782618359,6.6170008613278375,6.379727166568287,0.9675768751016761,0.9645780350453319,0.9635918476389734,0.9638424626134708,126.57617915592735,138.09602807452967,141.99580878556245,140.96395589476455
1,70.97589334705076,151.06488940329217,151.0567738340192,6.975394487512955,7.429044996615709,6.877904392767242,6.92383932643426,0.9625582365593442,0.9606537527277218,0.9647023231389573,0.9613225848290468,189.86335486655761,199.38735472149511,179.07748923348296,195.99806611990425
1,69.68513374485596,147.1940080589849,132.25576731824418,6.401124892337028,6.861836831996901,6.6296985357480995,6.886860670805187,0.9751838314594693,0.9716789252129189,0.97484865648027,0.9717574945005927,192.07685960387715,218.89108428578615,194.79388630500088,218.2850447755529
1,63.78733710562414,155.86842249657064,148.60944787379972,5.913074074075357,6.441294343638991,6.23959173126758,6.244221680187603,0.9580557984215532,0.9531436113259171,0.9562562614290852,0.9547860960887199,127.74128596040703,142.44138935339828,133.2954229113148,137.44933907769553
2,49.746171982167354,149.23369684499315,120.68805984224966,7.1776416882025895,7.62515028814049,7.386724375541519,7.581601276932892,0.9705382742578089,0.9664005587475838,0.9683732368765077,0.9657744148188371,193.69371059439734,220.31969741993083,207.49459345401414,224.42478165038895
2,49.72863940329218,149.2367069615912,120.68631001371742,7.177140396212853,7.624941266706429,7.386541774335655,7.581698014125657,0.970536291199638,0.9663977052948809,0.9683720822965718,0.9657751051518779,193.70673729551257,220.3383970647691,207.50224547813173,224.42024363958188
2,64.62568587105625,128.00961591220852,150.38101423182442,12.032745908702376,12.256547898731627,12.18373040482637,13.037987486355064,0.9141897005078741,0.910371682984537,0.911411926264538,0.9020592582416347,441.50388802767185,460.9575366910963,455.90843152465374,503.7092503213657
2,60.074564471879285,170.9807930384088,146.44373885459532,10.020277347116107,10.255635805199667,10.164877691646696,10.803045666865478,0.895659268474011,0.8915168558033574,0.8944612144415139,0.8828546719237639,266.73122825154326,277.08183361895357,270.0055615848833,299.20695972279077
2,67.1186059670782,161.2500677297668,134.43782578875172,9.183384151595453,9.724907926923338,9.545472868219196,10.120878304612845,0.9497364872224212,0.9446119860766956,0.9473669253650391,0.9420247194710816,231.79690008618323,255.22688240215228,242.8542015504427,267.1482963889686
2,64.67839334705076,128.00247599451302,150.3768878600823,12.03245478036445,12.256410566467164,12.183472868219926,13.03768259145311,0.9141928493420954,0.910372923014761,0.9114142637924255,0.9020652270500221,441.48868561595714,460.95223946606916,455.89728682181567,503.67971351978025
2,60.75156035665295,168.26672925240055,128.1207596021948,8.923383290268635,9.10411426735477,8.919558139536282,9.568949434088209,0.9496189801223653,0.9468540585461119,0.9504521553027693,0.9448242845529775,185.6186373815983,195.35897185640357,182.6217579672968,202.8214922403096
2,67.93362397119341,156.0117978395062,135.21594135802468,8.454254952628913,8.831995999227175,9.045671834627225,9.540757452219792,0.9527107707493763,0.9492534216138261,0.9483809170537086,0.9430478966953512,204.720940568519,219.50118071201115,223.53645391908208,246.34275887566125
2,67.80845507544582,136.81180212620026,122.35265517832647,13.872413436695044,13.90517077569576,14.066135228254126,14.979871754123257,0.8912582247677419,0.8910312277814766,0.8892383083494344,0.8756783800659427,408.60733161075143,408.5308721203772,416.61182687346206,466.09096578271925
2,60.64519975994513,153.97314814814814,148.11510888203017,10.410248923344092,10.415919832507742,10.508520241173635,11.513238312075424,0.9287919482054984,0.9280843193063445,0.9270824935604278,0.9158801746841208,307.62604909566403,310.22574833131335,315.06497674425134,362.87120392894565
2,60.66236539780521,153.95660579561041,148.11662808641975,10.4098079242054,10.415554476860308,10.50838415159572,11.512988695569222,0.9287967687916036,0.928086569611741,0.927083163515176,0.9158812397691386,307.60716882004124,310.2180084921746,315.063734711517,362.86891073923823
2,63.183055555555555,131.1792781207133,142.77197016460906,8.001653746772504,8.742240295187589,8.121177433249805,8.164134513067912,0.9467645856921835,0.9374534162440751,0.9462140584749689,0.9462800317775788,276.55742118870944,324.75254626114304,279.7487812231694,278.92211014915125
2,61.043149862825786,131.62795696159122,135.3652074759945,12.057188630493673,12.45768352427551,12.401178294576514,13.143553675323998,0.92688017464141,0.9219172886833725,0.9241059859116303,0.9173065218950808,393.9488251508192,419.82283360515606,408.73244099923056,444.6150749368182
2,69.11824159807956,151.8443295610425,137.14207047325104,9.568105943154166,10.013024972016275,9.471659776056892,9.907702353478788,0.936906739815502,0.9320785788595419,0.9379811487174428,0.9323923171365627,319.0972687339016,343.3272964718853,313.60843324725874,341.7414923094272
2,70.08520833333333,177.3193672839506,125.58368827160494,7.229564168821901,7.574479864845362,7.263061154179327,7.532780088722888,0.9586632073355281,0.9548274440205217,0.9589450171393301,0.9555945732433335,224.72792420333184,245.03687155376778,222.94307665810996,240.8753195782527
2,73.82708419067215,92.39854166666667,142.76853737997257,6.20258828596137,6.540189984937984,5.87998191214559,6.347099093435533,0.9740090744344869,0.9737496803016469,0.979282644252566,0.97406796146965,213.55196124034657,215.92609192109282,170.49262790700348,213.30779269913648
2,69.11788580246913,151.8445481824417,137.1420687585734,9.567819982775122,10.013184761129233,9.471981912146399,9.908169628668436,0.936905978857441,0.9320774574939421,0.9379786304451238,0.9323918219541788,319.10093453924475,343.332851086943,313.62081223089103,341.74388223632576
2,70.31379029492456,159.6893158436214,120.47889403292181,9.70051248923621,9.926962555798072,9.210558139537657,9.628015263748896,0.9513438530669862,0.9472960406360896,0.9533974326016847,0.9505850353798394,283.4768587425402,306.40643354158743,271.2392816538274,287.2847882492371
2,67.40300154320988,141.1396021947874,122.24640432098765,7.686397932818796,8.116342021256132,7.393938845824934,7.636633511147142,0.9605243040277196,0.9574699206699324,0.9619202493803283,0.9586336120492304,230.56275624468736,247.9617663520778,222.3125521103193,241.1765168737729
2,66.13510373799726,146.70915380658437,125.21706704389575,8.68141257536869,9.227592384020987,8.53584323858994,8.832993601527827,0.9522258871892888,0.947403053578295,0.95248699734907,0.9492819365801932,285.4205564169655,313.6746270436283,283.5446976745032,302.46928594139064
2,66.1464446159122,161.72168724279837,106.70151320301784,8.174683893197887,8.570198380344676,7.929113695092869,8.275205221046274,0.9637214246202473,0.9588066850017722,0.9631705749592276,0.9609923596884917,215.037076658115,243.3203020273739,217.80154608102958,230.40939870929077
2,67.79581104252401,173.03481910150893,126.29628086419753,8.443938845825013,8.591839008583614,8.100654608098749,8.459465388816039,0.9415431804408437,0.9404187353866125,0.9482503852827777,0.9421169629895211,289.5039577950846,294.50618858919876,256.4696468562329,286.1112304971333
2,63.19054269547325,131.17364197530864,142.77226508916323,8.001169681311687,8.741993269856307,8.12104478897748,8.163744109397477,0.9467678609608187,0.9374556136828587,0.9462160272441792,0.9462820666780768,276.541608957873,324.74263760869053,279.73982859611743,278.9128233786551
2,66.12506944444445,169.08582990397807,118.17946930727024,9.552821705428494,10.021467019528515,9.173671834627427,9.694142044749153,0.9469432175518239,0.9426137504983481,0.9506729191825055,0.9446936590565507,276.92586563313864,298.9908186039861,257.5818802756875,288.15398229022134
2,58.39205932784637,158.70566872427983,105.8628206447188,8.277121447031089,8.59846723373275,8.324657192078257,8.702143592544655,0.9521495129740338,0.9505993117779518,0.9565918090596267,0.9495223049746099,232.2450697675154,238.97746800767345,210.37303445312313,244.18728925115585
2,60.38954646776406,140.79605024005488,121.36957990397805,12.385748492681769,12.609504774672594,12.366652885446456,12.674911209078369,0.9207372788055216,0.9177986262445291,0.9193755939698066,0.9158368991331655,424.42976399664997,439.52570099919564,431.6716020672865,450.014821519923
2,58.356472050754455,136.69565072016462,129.03689557613168,14.449939707151776,14.590280848801203,14.072052540915859,14.426001229945667,0.8595783444646071,0.8569547065059053,0.8676327058196247,0.8606561285550729,523.712397932915,531.3759526886525,492.0817734712475,517.6260658366149
2,59.74531035665295,149.08031893004116,131.25716735253772,14.70332816537804,14.746082143698233,14.71315934539523,14.902401673555586,0.8523543824677366,0.8527754446150617,0.8544370464410789,0.8484486368225383,519.4933126616154,516.6686353837624,511.9440223945989,531.8525854742837
2,63.39454903978052,138.95338820301782,112.51211676954732,9.60478122308658,9.814233495945565,9.331024978469749,9.580203769988758,0.9459300274482104,0.944341814609074,0.9485056739750265,0.9443783870567353,295.543780361844,303.13265260295555,280.6605564169646,302.93341889973686
2,62.18545696159122,151.08086762688615,137.7686994170096,10.294861326444982,10.597638921519453,10.190942291130568,10.52693094346508,0.9218482153377905,0.9178082756467469,0.9250319997461001,0.9177962450571282,339.38371748500083,356.28836493417043,325.8147269595913,356.3402627106092
2,59.74579903978052,149.08310442386832,131.25847393689986,14.70344272179499,14.746553737512562,14.713067183465894,14.901760789654015,0.8523519487023083,0.8527704039842086,0.8544386398551661,0.8484565139442173,519.501770025959,516.6860290764984,511.93790267022473,531.82463706285
2,59.1752237654321,178.32237225651576,144.9142609739369,6.329856158485073,6.93330229681774,6.738476313523779,6.767361734913039,0.9472560238115473,0.9391463676555354,0.9436612986472976,0.941008220552664,130.46634366927063,150.2145328630151,139.35108096470518,145.6190446165872
2,64.63707561728395,125.70247427983539,125.84631258573388,12.642860465119632,12.940779563579579,12.98127562446513,12.989928967263937,0.9133058084576542,0.9105079226636614,0.9107003985034844,0.9100570633834347,419.8370499570411,433.0783657633925,432.4666726960668,435.2607481931568
2,33.81346450617284,149.4412997256516,130.82177211934157,7.952869078383348,8.326589081135973,7.928173987944206,8.206167687014977,0.9434152649636977,0.9367703346879019,0.9436255996437967,0.9407109744642957,197.8346382429583,220.98594114926624,197.60349354011606,207.21335906084667
2,64.62901234567902,125.7146793552812,125.84358024691358,12.643167097333125,12.94120883487203,12.981662360037857,12.99043424635063,0.9133009802397106,0.910503699853639,0.9106947783706906,0.9100507557529169,419.8636408269831,433.1020586020742,432.4971421189706,435.29454661357175
2,33.8210853909465,149.4340620713306,130.82216478052126,7.953276485790753,8.327284379708411,7.928417743327494,8.20659350340779,0.9434122980623008,0.9367664667093151,0.943620408981639,0.9407089726780615,197.8425340224597,220.99687331576558,197.61943927655284,207.21791866477687
2,47.83489711934156,147.85420010288067,138.39667438271604,7.097532299742954,7.457719800721666,7.043413436693709,7.454004919777537,0.9523688816082303,0.9468962542704752,0.9521280997881558,0.9475389771916974,181.51915676144586,202.1753646646734,182.4934031008056,199.72897175274755
2,47.81725994513032,147.85009945130315,138.39715620713307,7.097773471146863,7.458187939636284,7.043283376400967,7.454281311756663,0.9523707499189165,0.9468957590162282,0.9521277212358122,0.9475376399797754,181.5150516796178,202.1806264769769,182.4979672696284,199.73739825320985
2,63.81551268861454,166.9252786351166,150.20482081618655,9.210032730406368,9.5228645264718,9.078645133507226,9.574167196418426,0.9363992675894267,0.9324807989108935,0.9378607917711115,0.9307871693743474,252.33961240314758,267.3565663824501,246.79340310082026,274.061024757821
2,65.20475823045267,164.30986968449932,129.0112714334705,9.250336778641092,9.593276246874666,9.323961240312293,9.357498341649338,0.9512056878681109,0.9486133919982656,0.9499475186558735,0.9484011684340676,242.3432773471684,254.93476371943595,248.60496210169882,255.98764095993806
